"","Country.Name","Year","Agriculture.Land"
"10282","Panama","2006","   22244.0"
"10283","Peru","2006","  234120.0"
"10284","Philippines","2006","  115800.0"
"10285","Papua New Guinea","2006","   10400.0"
"10286","Poland","2006","  159570.0"
"10287","Pre-demographic dividend","2006"," 8546586.3"
"10288","Puerto Rico","2006","    1949.0"
"10289","Korea, Dem. People’s Rep.","2006","   26000.0"
"10290","Portugal","2006","   37640.0"
"10291","Paraguay","2006","  202350.0"
"10292","West Bank and Gaza","2006","    3577.0"
"10293","Pacific island small states","2006","    8548.0"
"10294","Post-demographic dividend","2006","11428106.5"
"10295","French Polynesia","2006","     450.0"
"10296","Qatar","2006","     656.0"
"10297","Romania","2006","  140390.0"
"10298","Rwanda","2006","   18029.5"
"10299","South Asia","2006"," 2704410.0"
"10300","Saudi Arabia","2006"," 1736740.0"
"10301","Sudan","2006"," 1360530.0"
"10302","Senegal","2006","   84880.0"
"10303","Singapore","2006","       7.5"
"10304","Solomon Islands","2006","     940.0"
"10305","Sierra Leone","2006","   40298.8"
"10306","El Salvador","2006","   14740.0"
"10307","San Marino","2006","      10.0"
"10308","Somalia","2006","  441680.0"
"10309","Sub-Saharan Africa (excluding high income)","2006","10454165.8"
"10310","Sub-Saharan Africa","2006","10454205.8"
"10311","Small states","2006","  856771.6"
"10312","Sao Tome and Principe","2006","     490.0"
"10313","Suriname","2006","     728.0"
"10314","Sweden","2006","   31630.0"
"10315","Swaziland","2006","   12240.0"
"10316","Seychelles","2006","      40.0"
"10317","Syrian Arab Republic","2006","  138770.0"
"10318","Turks and Caicos Islands","2006","      10.0"
"10319","Chad","2006","  494800.0"
"10320","East Asia & Pacific (IDA & IBRD countries)","2006"," 7496075.0"
"10321","Europe & Central Asia (IDA & IBRD countries)","2006"," 6514900.0"
"10322","Togo","2006","   32800.0"
"10323","Thailand","2006","  197000.0"
"10324","Latin America & the Caribbean (IDA & IBRD countries)","2006"," 7276323.1"
"10325","Timor-Leste","2006","    3850.0"
"10326","Middle East & North Africa (IDA & IBRD countries)","2006"," 1975953.0"
"10327","Tonga","2006","     310.0"
"10328","South Asia (IDA & IBRD)","2006"," 2704410.0"
"10329","Sub-Saharan Africa (IDA & IBRD countries)","2006","10454205.8"
"10330","Trinidad and Tobago","2006","     540.0"
"10331","Tunisia","2006","   98060.0"
"10332","Turkey","2006","  404930.0"
"10333","Tuvalu","2006","      17.0"
"10334","Tanzania","2006","  353600.0"
"10335","Uganda","2006","  134627.5"
"10336","Upper middle income","2006","20187068.0"
"10337","Uruguay","2006","  146950.0"
"10338","United States","2006"," 4092148.0"
"10339","St. Vincent and the Grenadines","2006","     100.0"
"10340","Venezuela, RB","2006","  215550.0"
"10341","British Virgin Islands","2006","      70.0"
"10342","Virgin Islands (U.S.)","2006","      40.0"
"10343","Vietnam","2006","  100780.0"
"10344","Vanuatu","2006","    1850.0"
"10345","World","2006","49182088.9"
"10346","Samoa","2006","     402.0"
"10347","Yemen, Rep.","2006","  236270.0"
"10348","South Africa","2006","  968880.0"
"10349","Zambia","2006","  230480.0"
"10350","Zimbabwe","2006","  163000.0"
"10351","Aruba","2007","      20.0"
"10352","Afghanistan","2007","  379100.0"
"10353","Angola","2007","  576900.0"
"10354","Albania","2007","   11190.0"
"10355","Andorra","2007","     194.0"
"10356","Arab World","2007"," 5466390.0"
"10357","United Arab Emirates","2007","    5376.0"
"10358","Argentina","2007"," 1440330.0"
"10359","American Samoa","2007","      48.0"
"10360","Antigua and Barbuda","2007","      90.0"
"10361","Australia","2007"," 4254490.0"
"10362","Austria","2007","   28301.0"
"10363","Burundi","2007","   17330.0"
"10364","Benin","2007","   33400.0"
"10365","Burkina Faso","2007","  109700.0"
"10366","Bangladesh","2007","   92660.0"
"10367","Bulgaria","2007","   51160.0"
"10368","Bahrain","2007","      84.0"
"10369","Bahamas, The","2007","     130.0"
"10370","Belize","2007","    1520.0"
"10371","Bermuda","2007","       4.0"
"10372","Bolivia","2007","  373900.0"
"10373","Brazil","2007"," 2716380.0"
"10374","Barbados","2007","     160.0"
"10375","Brunei Darussalam","2007","     114.0"
"10376","Bhutan","2007","    5630.0"
"10377","Botswana","2007","  257840.0"
"10378","Central African Republic","2007","   52100.0"
"10379","Canada","2007","  652824.0"
"10380","Central Europe and the Baltics","2007","  533505.0"
"10381","Switzerland","2007","   15435.0"
"10382","Channel Islands","2007","      82.0"
"10383","Chile","2007","  157320.0"
"10384","China","2007"," 5145680.0"
"10385","Cote d'Ivoire","2007","  206000.0"
"10386","Cameroon","2007","   92130.0"
"10387","Congo, Dem. Rep.","2007","  256500.0"
"10388","Congo, Rep.","2007","  105500.0"
"10389","Colombia","2007","  424360.0"
"10390","Comoros","2007","    1330.0"
"10391","Cabo Verde","2007","     760.0"
"10392","Costa Rica","2007","   18000.0"
"10393","Caribbean small states","2007","   25099.9"
"10394","Cuba","2007","   66200.0"
"10395","Cayman Islands","2007","      27.0"
"10396","Cyprus","2007","    1472.0"
"10397","Germany","2007","  169500.0"
"10398","Djibouti","2007","   17015.0"
"10399","Dominica","2007","     220.0"
"10400","Denmark","2007","   26630.0"
"10401","Dominican Republic","2007","   24170.0"
"10402","Algeria","2007","  412520.0"
"10403","East Asia & Pacific (excluding high income)","2007"," 7549201.0"
"10404","Early-demographic dividend","2007","13646464.8"
"10405","East Asia & Pacific","2007","11994754.0"
"10406","Europe & Central Asia (excluding high income)","2007"," 6337425.0"
"10407","Europe & Central Asia","2007"," 8085545.2"
"10408","Ecuador","2007","   74120.0"
"10409","Egypt, Arab Rep.","2007","   35380.0"
"10410","Euro area","2007"," 1210813.2"
"10411","Spain","2007","  280040.0"
"10412","Ethiopia","2007","  350770.0"
"10413","European Union","2007"," 1900013.2"
"10414","Fragile and conflict affected situations","2007"," 5186711.2"
"10415","Finland","2007","   22949.0"
"10416","Fiji","2007","    4270.0"
"10417","France","2007","  292061.0"
"10418","Faroe Islands","2007","      30.0"
"10419","Gabon","2007","   51600.0"
"10420","United Kingdom","2007","  176470.0"
"10421","Ghana","2007","  154000.0"
"10422","Guinea","2007","  141800.0"
"10423","Gambia, The","2007","    4950.0"
"10424","Guinea-Bissau","2007","   16100.0"
"10425","Equatorial Guinea","2007","    3140.0"
"10426","Greece","2007","   82510.0"
"10427","Grenada","2007","      70.0"
"10428","Greenland","2007","    2359.0"
"10429","Guatemala","2007","   44140.0"
"10430","Guam","2007","     190.0"
"10431","Guyana","2007","   16780.0"
"10432","High income","2007","13045305.1"
"10433","Hong Kong SAR, China","2007","      60.0"
"10434","Honduras","2007","   31600.0"
"10435","Heavily indebted poor countries (HIPC)","2007"," 7906066.0"
"10436","Haiti","2007","   18200.0"
"10437","Hungary","2007","   58070.0"
"10438","IBRD only","2007","25063146.9"
"10439","IDA & IBRD total","2007","36488460.9"
"10440","IDA total","2007","11425314.0"
"10441","IDA blend","2007"," 3176689.0"
"10442","Indonesia","2007","  530000.0"
"10443","IDA only","2007"," 8248625.0"
"10444","Isle of Man","2007","     422.0"
"10445","India","2007"," 1796200.0"
"10446","Ireland","2007","   42760.0"
"10447","Iran, Islamic Rep.","2007","  480730.0"
"10448","Iraq","2007","   91400.0"
"10449","Iceland","2007","   18760.0"
"10450","Israel","2007","    5181.0"
"10451","Italy","2007","  141620.0"
"10452","Jamaica","2007","    4640.0"
"10453","Jordan","2007","    9633.0"
"10454","Japan","2007","   46500.0"
"10455","Kenya","2007","  270700.0"
"10456","Cambodia","2007","   53550.0"
"10457","Kiribati","2007","     340.0"
"10458","St. Kitts and Nevis","2007","      50.9"
"10459","Korea, Rep.","2007","   18400.0"
"10460","Kuwait","2007","    1510.0"
"10461","Latin America & Caribbean (excluding high income)","2007"," 7068307.0"
"10462","Lao PDR","2007","   20630.0"
"10463","Lebanon","2007","    6771.0"
"10464","Liberia","2007","   26150.0"
"10465","Libya","2007","  153850.0"
"10466","St. Lucia","2007","      99.0"
"10467","Latin America & Caribbean","2007"," 7374154.9"
"10468","Least developed countries: UN classification","2007"," 8068669.0"
"10469","Low income","2007"," 5110871.0"
"10470","Liechtenstein","2007","      68.0"
"10471","Sri Lanka","2007","   23900.0"
"10472","Lower middle income","2007","10814644.0"
"10473","Low & middle income","2007","36113949.0"
"10474","Lesotho","2007","   23290.0"
"10475","Late-demographic dividend","2007","15584021.0"
"10476","Morocco","2007","  299600.0"
"10477","Madagascar","2007","  408930.0"
"10478","Maldives","2007","      80.0"
"10479","Middle East & North Africa","2007"," 3748024.0"
"10480","Mexico","2007"," 1067000.0"
"10481","Middle income","2007","31015102.0"
"10482","Mali","2007","  405970.0"
"10483","Malta","2007","      93.0"
"10484","Myanmar","2007","  119840.0"
"10485","Middle East & North Africa (excluding high income)","2007"," 1983724.0"
"10486","Mongolia","2007"," 1142080.0"
"10487","Mozambique","2007","  494500.0"
"10488","Mauritania","2007","  396610.0"
"10489","Mauritius","2007","     920.0"
"10490","Malawi","2007","   49850.0"
"10491","Malaysia","2007","   72155.0"
"10492","North America","2007"," 4781404.0"
"10493","Namibia","2007","  388080.0"
"10494","New Caledonia","2007","    2181.0"
"10495","Niger","2007","  437820.0"
"10496","Nigeria","2007","  737000.0"
"10497","Nicaragua","2007","   51850.0"
"10498","Netherlands","2007","   19144.0"
"10499","Norway","2007","   10320.0"
"10500","Nepal","2007","   41660.0"
"10501","Nauru","2007","       4.0"
"10502","New Zealand","2007","  114870.0"
"10503","OECD members","2007","12556735.2"
"10504","Oman","2007","   14650.0"
"10505","Other small states","2007","  822725.0"
"10506","Pakistan","2007","  360130.0"
"10507","Panama","2007","   22318.0"
"10508","Peru","2007","  235680.0"
"10509","Philippines","2007","  117900.0"
"10510","Papua New Guinea","2007","   10400.0"
"10511","Poland","2007","  154690.0"
"10512","Pre-demographic dividend","2007"," 8573312.2"
"10513","Puerto Rico","2007","    1890.0"
"10514","Korea, Dem. People’s Rep.","2007","   26000.0"
"10515","Portugal","2007","   36609.2"
"10516","Paraguay","2007","  205300.0"
"10517","West Bank and Gaza","2007","    3535.0"
"10518","Pacific island small states","2007","    8542.0"
"10519","Post-demographic dividend","2007","11349198.2"
"10520","French Polynesia","2007","     450.0"
"10521","Qatar","2007","     656.0"
"10522","Romania","2007","  136300.0"
"10523","Rwanda","2007","   18048.8"
"10524","South Asia","2007"," 2699360.0"
"10525","Saudi Arabia","2007"," 1736750.0"
"10526","Sudan","2007"," 1366150.0"
"10527","Senegal","2007","   85030.0"
"10528","Singapore","2007","       8.0"
"10529","Solomon Islands","2007","     940.0"
"10530","Sierra Leone","2007","   36237.2"
"10531","El Salvador","2007","   15040.0"
"10532","San Marino","2007","      10.0"
"10533","Somalia","2007","  440280.0"
"10534","Sub-Saharan Africa (excluding high income)","2007","10488006.0"
"10535","Sub-Saharan Africa","2007","10488036.0"
"10536","Small states","2007","  856366.9"
"10537","Sao Tome and Principe","2007","     495.0"
"10538","Suriname","2007","     700.0"
"10539","Sweden","2007","   31370.0"
"10540","Swaziland","2007","   12240.0"
"10541","Seychelles","2007","      30.0"
"10542","Syrian Arab Republic","2007","  138970.0"
"10543","Turks and Caicos Islands","2007","      10.0"
"10544","Chad","2007","  493310.0"
"10545","East Asia & Pacific (IDA & IBRD countries)","2007"," 7523153.0"
"10546","Europe & Central Asia (IDA & IBRD countries)","2007"," 6492115.0"
"10547","Togo","2007","   34950.0"
"10548","Thailand","2007","  198000.0"
"10549","Latin America & the Caribbean (IDA & IBRD countries)","2007"," 7305607.9"
"10550","Timor-Leste","2007","    3750.0"
"10551","Middle East & North Africa (IDA & IBRD countries)","2007"," 1980189.0"
"10552","Tonga","2007","     310.0"
"10553","South Asia (IDA & IBRD)","2007"," 2699360.0"
"10554","Sub-Saharan Africa (IDA & IBRD countries)","2007","10488036.0"
"10555","Trinidad and Tobago","2007","     540.0"
"10556","Tunisia","2007","   98050.0"
"10557","Turkey","2007","  395050.0"
"10558","Tuvalu","2007","      18.0"
"10559","Tanzania","2007","  356500.0"
"10560","Uganda","2007","  136635.0"
"10561","Upper middle income","2007","20200458.0"
"10562","Uruguay","2007","  145500.0"
"10563","United States","2007"," 4128576.0"
"10564","St. Vincent and the Grenadines","2007","     100.0"
"10565","Venezuela, RB","2007","  215590.0"
"10566","British Virgin Islands","2007","      70.0"
"10567","Virgin Islands (U.S.)","2007","      40.0"
"10568","Vietnam","2007","  100626.0"
"10569","Vanuatu","2007","    1870.0"
"10570","World","2007","49171278.1"
"10571","Samoa","2007","     385.0"
"10572","Yemen, Rep.","2007","  236270.0"
"10573","South Africa","2007","  968900.0"
"10574","Zambia","2007","  229840.0"
"10575","Zimbabwe","2007","  162000.0"
"10576","Aruba","2008","      20.0"
"10577","Afghanistan","2008","  379100.0"
"10578","Angola","2008","  576900.0"
"10579","Albania","2008","   11810.0"
"10580","Andorra","2008","     197.0"
"10581","Arab World","2008"," 5458208.8"
"10582","United Arab Emirates","2008","    5446.0"
"10583","Argentina","2008"," 1442610.0"
"10584","American Samoa","2008","      48.0"
"10585","Antigua and Barbuda","2008","      90.0"
"10586","Australia","2008"," 4172880.0"
"10587","Austria","2008","   28094.0"
"10588","Burundi","2008","   17830.0"
"10589","Benin","2008","   34450.0"
"10590","Burkina Faso","2008","  120700.0"
"10591","Bangladesh","2008","   92530.0"
"10592","Bulgaria","2008","   51010.0"
"10593","Bahrain","2008","      82.0"
"10594","Bahamas, The","2008","     130.0"
"10595","Belize","2008","    1520.0"
"10596","Bermuda","2008","       3.0"
"10597","Bolivia","2008","  374850.0"
"10598","Brazil","2008"," 2735000.0"
"10599","Barbados","2008","     160.0"
"10600","Brunei Darussalam","2008","     114.0"
"10601","Bhutan","2008","    5213.0"
"10602","Botswana","2008","  258810.0"
"10603","Central African Republic","2008","   52100.0"
"10604","Canada","2008","  646108.0"
"10605","Central Europe and the Baltics","2008","  536185.6"
"10606","Switzerland","2008","   15406.0"
"10607","Channel Islands","2008","      81.0"
"10608","Chile","2008","  157840.0"
"10609","China","2008"," 5145490.0"
"10610","Cote d'Ivoire","2008","  206000.0"
"10611","Cameroon","2008","   92630.0"
"10612","Congo, Dem. Rep.","2008","  257000.0"
"10613","Congo, Rep.","2008","  105500.0"
"10614","Colombia","2008","  426140.0"
"10615","Comoros","2008","    1330.0"
"10616","Cabo Verde","2008","     780.0"
"10617","Costa Rica","2008","   17930.0"
"10618","Caribbean small states","2008","   24960.0"
"10619","Cuba","2008","   65670.0"
"10620","Cayman Islands","2008","      27.0"
"10621","Cyprus","2008","    1156.0"
"10622","Germany","2008","  169210.0"
"10623","Djibouti","2008","   17012.0"
"10624","Dominica","2008","     220.0"
"10625","Denmark","2008","   26680.0"
"10626","Dominican Republic","2008","   23970.0"
"10627","Algeria","2008","  413090.0"
"10628","East Asia & Pacific (excluding high income)","2008"," 7570122.0"
"10629","Early-demographic dividend","2008","13643009.4"
"10630","East Asia & Pacific","2008","11932369.0"
"10631","Europe & Central Asia (excluding high income)","2008"," 6321358.0"
"10632","Europe & Central Asia","2008"," 8073527.2"
"10633","Ecuador","2008","   74450.0"
"10634","Egypt, Arab Rep.","2008","   35420.0"
"10635","Euro area","2008"," 1213860.2"
"10636","Spain","2008","  281420.0"
"10637","Ethiopia","2008","  345130.0"
"10638","European Union","2008"," 1904901.2"
"10639","Fragile and conflict affected situations","2008"," 5183199.3"
"10640","Finland","2008","   22964.0"
"10641","Fiji","2008","    4280.0"
"10642","France","2008","  291101.0"
"10643","Faroe Islands","2008","      30.0"
"10644","Gabon","2008","   51600.0"
"10645","United Kingdom","2008","  176840.0"
"10646","Ghana","2008","  156000.0"
"10647","Guinea","2008","  142400.0"
"10648","Gambia, The","2008","    5520.0"
"10649","Guinea-Bissau","2008","   16100.0"
"10650","Equatorial Guinea","2008","    3090.0"
"10651","Greece","2008","   82140.0"
"10652","Grenada","2008","      70.0"
"10653","Greenland","2008","    2359.0"
"10654","Guatemala","2008","   41380.0"
"10655","Guam","2008","     190.0"
"10656","Guyana","2008","   16780.0"
"10657","High income","2008","12964716.0"
"10658","Hong Kong SAR, China","2008","      60.0"
"10659","Honduras","2008","   31840.0"
"10660","Heavily indebted poor countries (HIPC)","2008"," 7953133.2"
"10661","Haiti","2008","   17700.0"
"10662","Hungary","2008","   57900.0"
"10663","IBRD only","2008","25083473.0"
"10664","IDA & IBRD total","2008","36537117.2"
"10665","IDA total","2008","11453644.2"
"10666","IDA blend","2008"," 3163231.0"
"10667","Indonesia","2008","  540000.0"
