"","Country.Name","Year","Total.Land"
"12826","Gabon","2011","   257670.0"
"12827","United Kingdom","2011","   241930.0"
"12828","Georgia","2011","    69490.0"
"12829","Ghana","2011","   227540.0"
"12830","Gibraltar","2011","       10.0"
"12831","Guinea","2011","   245720.0"
"12832","Gambia, The","2011","    10120.0"
"12833","Guinea-Bissau","2011","    28120.0"
"12834","Equatorial Guinea","2011","    28050.0"
"12835","Greece","2011","   128900.0"
"12836","Grenada","2011","      340.0"
"12837","Greenland","2011","   410450.0"
"12838","Guatemala","2011","   107160.0"
"12839","Guam","2011","      540.0"
"12840","Guyana","2011","   196850.0"
"12841","High income","2011"," 35020049.3"
"12842","Hong Kong SAR, China","2011","     1050.0"
"12843","Honduras","2011","   111890.0"
"12844","Heavily indebted poor countries (HIPC)","2011"," 19754786.0"
"12845","Croatia","2011","    55960.0"
"12846","Haiti","2011","    27560.0"
"12847","Hungary","2011","    90530.0"
"12848","IBRD only","2011"," 69397341.0"
"12849","IDA & IBRD total","2011"," 95717911.0"
"12850","IDA total","2011"," 26320570.0"
"12851","IDA blend","2011","  5937510.0"
"12852","Indonesia","2011","  1811570.0"
"12853","IDA only","2011"," 20383060.0"
"12854","Isle of Man","2011","      570.0"
"12855","India","2011","  2973190.0"
"12856","Ireland","2011","    68890.0"
"12857","Iran, Islamic Rep.","2011","  1628760.0"
"12858","Iraq","2011","   434320.0"
"12859","Iceland","2011","   100250.0"
"12860","Israel","2011","    21640.0"
"12861","Italy","2011","   294140.0"
"12862","Jamaica","2011","    10830.0"
"12863","Jordan","2011","    88780.0"
"12864","Japan","2011","   364555.0"
"12865","Kazakhstan","2011","  2699700.0"
"12866","Kenya","2011","   569140.0"
"12867","Kyrgyz Republic","2011","   191800.0"
"12868","Cambodia","2011","   176520.0"
"12869","Kiribati","2011","      810.0"
"12870","St. Kitts and Nevis","2011","      260.0"
"12871","Korea, Rep.","2011","    97230.0"
"12872","Kuwait","2011","    17820.0"
"12873","Latin America & Caribbean (excluding high income)","2011"," 19096113.0"
"12874","Lao PDR","2011","   230800.0"
"12875","Lebanon","2011","    10230.0"
"12876","Liberia","2011","    96320.0"
"12877","Libya","2011","  1759540.0"
"12878","St. Lucia","2011","      610.0"
"12879","Latin America & Caribbean","2011"," 20042207.4"
"12880","Least developed countries: UN classification","2011"," 20139003.0"
"12881","Low income","2011"," 13382216.0"
"12882","Liechtenstein","2011","      160.0"
"12883","Sri Lanka","2011","    62710.0"
"12884","Lower middle income","2011"," 23155744.0"
"12885","Low & middle income","2011"," 94663892.0"
"12886","Lesotho","2011","    30360.0"
"12887","Late-demographic dividend","2011"," 44530629.0"
"12888","Lithuania","2011","    62674.0"
"12889","Latvia","2011","    62200.0"
"12890","Macao SAR, China","2011","       29.9"
"12891","St. Martin (French part)","2011","       54.4"
"12892","Morocco","2011","   446300.0"
"12893","Monaco","2011","        2.0"
"12894","Moldova","2011","    32850.0"
"12895","Madagascar","2011","   581795.0"
"12896","Maldives","2011","      300.0"
"12897","Middle East & North Africa","2011"," 11236227.0"
"12898","Mexico","2011","  1943950.0"
"12899","Middle income","2011"," 81337656.0"
"12900","Macedonia, FYR","2011","    25220.0"
"12901","Mali","2011","  1220190.0"
"12902","Malta","2011","      320.0"
"12903","Myanmar","2011","   653290.0"
"12904","Middle East & North Africa (excluding high income)","2011","  8641280.0"
"12905","Montenegro","2011","    13450.0"
"12906","Mongolia","2011","  1553560.0"
"12907","Mozambique","2011","   786380.0"
"12908","Mauritania","2011","  1030700.0"
"12909","Mauritius","2011","     2030.0"
"12910","Malawi","2011","    94280.0"
"12911","Malaysia","2011","   328550.0"
"12912","North America","2011"," 18240980.0"
"12913","Namibia","2011","   823290.0"
"12914","New Caledonia","2011","    18280.0"
"12915","Niger","2011","  1266700.0"
"12916","Nigeria","2011","   910770.0"
"12917","Nicaragua","2011","   120340.0"
"12918","Netherlands","2011","    33720.0"
"12919","Norway","2011","   365245.0"
"12920","Nepal","2011","   143350.0"
"12921","Nauru","2011","       20.0"
"12922","New Zealand","2011","   263310.0"
"12923","OECD members","2011"," 34406164.0"
"12924","Oman","2011","   309500.0"
"12925","Other small states","2011","  2030705.0"
"12926","Pakistan","2011","   770880.0"
"12927","Panama","2011","    74340.0"
"12928","Peru","2011","  1280000.0"
"12929","Philippines","2011","   298170.0"
"12930","Papua New Guinea","2011","   452860.0"
"12931","Poland","2011","   306230.0"
"12932","Pre-demographic dividend","2011"," 20165526.0"
"12933","Puerto Rico","2011","     8870.0"
"12934","Korea, Dem. People’s Rep.","2011","   120410.0"
"12935","Portugal","2011","    91590.0"
"12936","Paraguay","2011","   397300.0"
"12937","West Bank and Gaza","2011","     6020.0"
"12938","Pacific island small states","2011","    64200.0"
"12939","Post-demographic dividend","2011"," 31469824.9"
"12940","French Polynesia","2011","     3660.0"
"12941","Qatar","2011","    11610.0"
"12942","Romania","2011","   230170.0"
"12943","Russian Federation","2011"," 16376870.0"
"12944","Rwanda","2011","    24670.0"
"12945","South Asia","2011","  4771577.0"
"12946","Saudi Arabia","2011","  2149690.0"
"12947","Sudan","2011","  2376000.0"
"12948","Senegal","2011","   192530.0"
"12949","Singapore","2011","      704.0"
"12950","Solomon Islands","2011","    27990.0"
"12951","Sierra Leone","2011","    72180.0"
"12952","El Salvador","2011","    20720.0"
"12953","San Marino","2011","       60.0"
"12954","Somalia","2011","   627340.0"
"12955","Serbia","2011","    87460.0"
"12956","Sub-Saharan Africa (excluding high income)","2011"," 23617896.0"
"12957","Sub-Saharan Africa","2011"," 23618356.0"
"12958","Small states","2011","  2499755.0"
"12959","Sao Tome and Principe","2011","      960.0"
"12960","Suriname","2011","   156000.0"
"12961","Slovak Republic","2011","    48088.0"
"12962","Slovenia","2011","    20140.0"
"12963","Sweden","2011","   410340.0"
"12964","Swaziland","2011","    17200.0"
"12965","Sint Maarten (Dutch part)","2011","       34.0"
"12966","Seychelles","2011","      460.0"
"12967","Syrian Arab Republic","2011","   183630.0"
"12968","Turks and Caicos Islands","2011","      950.0"
"12969","Chad","2011","  1259200.0"
"12970","East Asia & Pacific (IDA & IBRD countries)","2011"," 15793561.0"
"12971","Europe & Central Asia (IDA & IBRD countries)","2011"," 22985525.0"
"12972","Togo","2011","    54390.0"
"12973","Thailand","2011","   510890.0"
"12974","Tajikistan","2011","   139960.0"
"12975","Turkmenistan","2011","   469930.0"
"12976","Latin America & the Caribbean (IDA & IBRD countries)","2011"," 19913632.0"
"12977","Timor-Leste","2011","    14870.0"
"12978","Middle East & North Africa (IDA & IBRD countries)","2011","  8635260.0"
"12979","Tonga","2011","      720.0"
"12980","South Asia (IDA & IBRD)","2011","  4771577.0"
"12981","Sub-Saharan Africa (IDA & IBRD countries)","2011"," 23618356.0"
"12982","Trinidad and Tobago","2011","     5130.0"
"12983","Tunisia","2011","   155360.0"
"12984","Turkey","2011","   769630.0"
"12985","Tuvalu","2011","       30.0"
"12986","Tanzania","2011","   885800.0"
"12987","Uganda","2011","   200520.0"
"12988","Ukraine","2011","   579320.0"
"12989","Upper middle income","2011"," 58181912.0"
"12990","Uruguay","2011","   175020.0"
"12991","United States","2011","  9147420.0"
"12992","Uzbekistan","2011","   425400.0"
"12993","St. Vincent and the Grenadines","2011","      390.0"
"12994","Venezuela, RB","2011","   882050.0"
"12995","British Virgin Islands","2011","      150.0"
"12996","Virgin Islands (U.S.)","2011","      350.0"
"12997","Vietnam","2011","   310070.0"
"12998","Vanuatu","2011","    12190.0"
"12999","World","2011","129739921.3"
"13000","Samoa","2011","     2830.0"
"13001","Kosovo","2011","    10887.0"
"13002","Yemen, Rep.","2011","   527970.0"
"13003","South Africa","2011","  1213090.0"
"13004","Zambia","2011","   743390.0"
"13005","Zimbabwe","2011","   386850.0"
"13006","Aruba","2012","      180.0"
"13007","Afghanistan","2012","   652860.0"
"13008","Angola","2012","  1246700.0"
"13009","Albania","2012","    27400.0"
"13010","Andorra","2012","      470.0"
"13011","Arab World","2012"," 13621411.0"
"13012","United Arab Emirates","2012","    83600.0"
"13013","Argentina","2012","  2736690.0"
"13014","Armenia","2012","    28470.0"
"13015","American Samoa","2012","      200.0"
"13016","Antigua and Barbuda","2012","      440.0"
"13017","Australia","2012","  7682300.0"
"13018","Austria","2012","    82554.0"
"13019","Azerbaijan","2012","    82658.0"
"13020","Burundi","2012","    25680.0"
"13021","Benin","2012","   112760.0"
"13022","Burkina Faso","2012","   273600.0"
"13023","Bangladesh","2012","   130170.0"
"13024","Bulgaria","2012","   108560.0"
"13025","Bahrain","2012","      770.0"
"13026","Bahamas, The","2012","    10010.0"
"13027","Bosnia and Herzegovina","2012","    51200.0"
"13028","Belarus","2012","   202910.0"
"13029","Belize","2012","    22810.0"
"13030","Bermuda","2012","       50.0"
"13031","Bolivia","2012","  1083300.0"
"13032","Brazil","2012","  8358140.0"
"13033","Barbados","2012","      430.0"
"13034","Brunei Darussalam","2012","     5270.0"
"13035","Bhutan","2012","    38117.0"
"13036","Botswana","2012","   566730.0"
"13037","Central African Republic","2012","   622980.0"
"13038","Canada","2012","  9093510.0"
"13039","Central Europe and the Baltics","2012","  1103992.0"
"13040","Switzerland","2012","    39516.0"
"13041","Channel Islands","2012","      190.0"
"13042","Chile","2012","   743532.0"
"13043","China","2012","  9388211.0"
"13044","Cote d'Ivoire","2012","   318000.0"
"13045","Cameroon","2012","   472710.0"
"13046","Congo, Dem. Rep.","2012","  2267050.0"
"13047","Congo, Rep.","2012","   341500.0"
"13048","Colombia","2012","  1109500.0"
"13049","Comoros","2012","     1861.0"
"13050","Cabo Verde","2012","     4030.0"
"13051","Costa Rica","2012","    51060.0"
"13052","Caribbean small states","2012","   404850.0"
"13053","Cuba","2012","   106449.0"
"13054","Curacao","2012","      444.0"
"13055","Cayman Islands","2012","      240.0"
"13056","Cyprus","2012","     9240.0"
"13057","Czech Republic","2012","    77230.0"
"13058","Germany","2012","   348540.0"
"13059","Djibouti","2012","    23180.0"
"13060","Dominica","2012","      750.0"
"13061","Denmark","2012","    42230.0"
"13062","Dominican Republic","2012","    48310.0"
"13063","Algeria","2012","  2381740.0"
"13064","East Asia & Pacific (excluding high income)","2012"," 15914031.0"
"13065","Early-demographic dividend","2012"," 33108957.0"
"13066","East Asia & Pacific","2012"," 24386956.9"
"13067","Europe & Central Asia (excluding high income)","2012"," 22679155.0"
"13068","Europe & Central Asia","2012"," 27440527.0"
"13069","Ecuador","2012","   248360.0"
"13070","Egypt, Arab Rep.","2012","   995450.0"
"13071","Euro area","2012","  2677893.0"
"13072","Spain","2012","   500210.0"
"13073","Estonia","2012","    42390.0"
"13074","Ethiopia","2012","  1000000.0"
"13075","European Union","2012","  4237913.0"
"13076","Fragile and conflict affected situations","2012"," 14820993.0"
"13077","Finland","2012","   303890.0"
"13078","Fiji","2012","    18270.0"
"13079","France","2012","   547557.0"
"13080","Faroe Islands","2012","     1396.0"
"13081","Gabon","2012","   257670.0"
"13082","United Kingdom","2012","   241930.0"
"13083","Georgia","2012","    69490.0"
"13084","Ghana","2012","   227540.0"
"13085","Gibraltar","2012","       10.0"
"13086","Guinea","2012","   245720.0"
"13087","Gambia, The","2012","    10120.0"
"13088","Guinea-Bissau","2012","    28120.0"
"13089","Equatorial Guinea","2012","    28050.0"
"13090","Greece","2012","   128900.0"
"13091","Grenada","2012","      340.0"
"13092","Greenland","2012","   410450.0"
"13093","Guatemala","2012","   107160.0"
"13094","Guam","2012","      540.0"
"13095","Guyana","2012","   196850.0"
"13096","High income","2012"," 35017242.3"
"13097","Hong Kong SAR, China","2012","     1050.0"
"13098","Honduras","2012","   111890.0"
"13099","Heavily indebted poor countries (HIPC)","2012"," 19754786.0"
"13100","Croatia","2012","    55960.0"
"13101","Haiti","2012","    27560.0"
"13102","Hungary","2012","    90530.0"
"13103","IBRD only","2012"," 69397181.0"
"13104","IDA & IBRD total","2012"," 95717621.0"
"13105","IDA total","2012"," 26320440.0"
"13106","IDA blend","2012","  5937520.0"
"13107","Indonesia","2012","  1811570.0"
"13108","IDA only","2012"," 20382920.0"
"13109","Isle of Man","2012","      570.0"
"13110","India","2012","  2973190.0"
"13111","Ireland","2012","    68890.0"
"13112","Iran, Islamic Rep.","2012","  1628760.0"
"13113","Iraq","2012","   434320.0"
"13114","Iceland","2012","   100250.0"
"13115","Israel","2012","    21640.0"
"13116","Italy","2012","   294140.0"
"13117","Jamaica","2012","    10830.0"
"13118","Jordan","2012","    88780.0"
"13119","Japan","2012","   364560.0"
"13120","Kazakhstan","2012","  2699700.0"
"13121","Kenya","2012","   569140.0"
"13122","Kyrgyz Republic","2012","   191800.0"
"13123","Cambodia","2012","   176520.0"
"13124","Kiribati","2012","      810.0"
"13125","St. Kitts and Nevis","2012","      260.0"
"13126","Korea, Rep.","2012","    97350.0"
"13127","Kuwait","2012","    17820.0"
"13128","Latin America & Caribbean (excluding high income)","2012"," 19095699.0"
"13129","Lao PDR","2012","   230800.0"
"13130","Lebanon","2012","    10230.0"
"13131","Liberia","2012","    96320.0"
"13132","Libya","2012","  1759540.0"
"13133","St. Lucia","2012","      610.0"
"13134","Latin America & Caribbean","2012"," 20041793.4"
"13135","Least developed countries: UN classification","2012"," 20138863.0"
"13136","Low income","2012"," 13382216.0"
"13137","Liechtenstein","2012","      160.0"
"13138","Sri Lanka","2012","    62710.0"
"13139","Lower middle income","2012"," 23155614.0"
"13140","Low & middle income","2012"," 94663198.0"
"13141","Lesotho","2012","    30360.0"
"13142","Late-demographic dividend","2012"," 44530459.0"
"13143","Lithuania","2012","    62674.0"
"13144","Latvia","2012","    62180.0"
"13145","Macao SAR, China","2012","       29.9"
"13146","St. Martin (French part)","2012","       54.4"
"13147","Morocco","2012","   446300.0"
"13148","Monaco","2012","        2.0"
"13149","Moldova","2012","    32860.0"
"13150","Madagascar","2012","   581795.0"
"13151","Maldives","2012","      300.0"
"13152","Middle East & North Africa","2012"," 11236230.0"
"13153","Mexico","2012","  1943950.0"
"13154","Middle income","2012"," 81336962.0"
"13155","Macedonia, FYR","2012","    25220.0"
"13156","Mali","2012","  1220190.0"
"13157","Malta","2012","      320.0"
"13158","Myanmar","2012","   653150.0"
"13159","Middle East & North Africa (excluding high income)","2012","  8641280.0"
"13160","Montenegro","2012","    13450.0"
"13161","Mongolia","2012","  1553560.0"
"13162","Mozambique","2012","   786380.0"
"13163","Mauritania","2012","  1030700.0"
"13164","Mauritius","2012","     2030.0"
"13165","Malawi","2012","    94280.0"
"13166","Malaysia","2012","   328550.0"
"13167","North America","2012"," 18240980.0"
"13168","Namibia","2012","   823290.0"
"13169","New Caledonia","2012","    18280.0"
"13170","Niger","2012","  1266700.0"
"13171","Nigeria","2012","   910770.0"
"13172","Nicaragua","2012","   120340.0"
"13173","Netherlands","2012","    33720.0"
"13174","Norway","2012","   365245.0"
"13175","Nepal","2012","   143350.0"
"13176","Nauru","2012","       20.0"
"13177","New Zealand","2012","   263310.0"
"13178","OECD members","2012"," 34403352.0"
"13179","Oman","2012","   309500.0"
"13180","Other small states","2012","  2030708.0"
"13181","Pakistan","2012","   770880.0"
"13182","Panama","2012","    74340.0"
"13183","Peru","2012","  1280000.0"
"13184","Philippines","2012","   298170.0"
"13185","Papua New Guinea","2012","   452860.0"
"13186","Poland","2012","   306220.0"
"13187","Pre-demographic dividend","2012"," 20165526.0"
"13188","Puerto Rico","2012","     8870.0"
"13189","Korea, Dem. People’s Rep.","2012","   120410.0"
"13190","Portugal","2012","    91590.0"
"13191","Paraguay","2012","   397300.0"
"13192","West Bank and Gaza","2012","     6020.0"
